user_id,username,action,resource,resource_sensitivity,status,time_classification,timestamp,risk_score,severity,anomaly_reasons,is_anomaly,user_dept,user_role,privilege,hire_date,days_inactive,is_active
USR00067,donald.wang,export_data,PROD_DB,high,success,business_hours,2026-03-28 10:54:05,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Account inactive 54 days,1,Marketing,Manager,user,2023-07-01,54,True
USR00008,thomas.iyer,export_data,File_Share,low,success,business_hours,2026-03-28 10:54:06,65,HIGH,High-risk action: export_data|Unapproved resource: File_Share|Account inactive 57 days,1,Sales,Administrator,user,2022-04-27,57,True
USR00069,nikhil.jang,export_data,BI_Tool,low,success,business_hours,2026-03-28 10:54:06,45,MEDIUM,High-risk action: export_data|Unapproved resource: BI_Tool,1,HR,Analyst,user,2023-07-16,30,True
USR00042,kenneth.sanchez,api_call,Customer_Vault,high,success,business_hours,2026-03-28 10:54:06,73,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 46 days,1,Support,Engineer,user,2023-12-06,46,True
USR00032,pooja.martin,file_access,GL_System,high,success,night,2026-03-28 10:54:06,70,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: GL_System,1,Support,Coordinator,user,2023-06-21,13,True
USR00046,deepika.li,export_data,File_Share,low,success,business_hours,2026-03-28 10:54:06,65,HIGH,High-risk action: export_data|Unapproved resource: File_Share|Account inactive 48 days,1,Support,Manager,user,2024-07-14,48,True
USR00056,william.kumar,login,HRIS,high,success,business_hours,2026-03-28 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 58 days,1,Compliance,Manager,user,2023-09-13,58,True
USR00097,leila.lopez,admin_operation,Data_Lake,medium,success,business_hours,2026-03-28 10:54:06,100,CRITICAL,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Data_Lake|User privilege doing admin action|Account inactive 43 days,1,IT,Executive,user,2025-01-27,43,True
USR00070,jeffrey.chen,api_call,SIEM,medium,success,business_hours,2026-03-28 10:54:06,38,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,IT,Administrator,power-user,2024-02-02,19,True
USR00055,neha.johnson,admin_operation,HRIS,high,success,business_hours,2026-03-28 10:54:06,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS|User privilege doing admin action|Account inactive 49 days,1,Sales,Analyst,user,2025-05-20,49,True
USR00088,william.jang,api_call,GL_System,high,success,night,2026-03-28 10:54:06,93,CRITICAL,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 36 days,1,Engineering,Engineer,admin,2024-10-14,36,True
USR00014,david.thomas,admin_operation,SIEM,medium,success,business_hours,2026-03-29 10:54:05,80,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: SIEM|User privilege doing admin action,1,Support,Architect,user,2025-06-17,2,True
USR00093,nadia.muller,sql_query,Customer_Vault,high,success,business_hours,2026-03-29 10:54:05,70,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00059,thomas.lewis,export_data,Email_Archive,medium,success,weekend,2026-03-29 10:54:05,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Email_Archive|Account inactive 58 days,1,Finance,Director,power-user,2024-08-12,58,True
USR00017,diya.schulz,api_call,File_Share,low,success,business_hours,2026-03-29 10:54:05,48,MEDIUM,Unapproved resource: File_Share|Account inactive 46 days,1,Executive,Manager,power-user,2025-04-02,46,True
USR00086,ryan.colombo,login,Admin_Console,medium,success,business_hours,2026-03-29 10:54:06,52,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 49 days,1,Engineering,Analyst,service-account,2024-11-18,49,True
USR00089,isha.chen,admin_operation,PROD_DB,high,success,business_hours,2026-03-29 10:54:06,65,HIGH,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: PROD_DB,1,Compliance,Coordinator,service-account,2025-06-09,18,True
USR00057,zainab.jo,admin_operation,Customer_Vault,high,success,business_hours,2026-03-29 10:54:06,65,HIGH,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault,1,Sales,Architect,admin,2024-06-15,14,True
USR00095,priya.petit,file_access,PROD_DB,high,success,night,2026-03-30 10:54:05,70,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,HR,Architect,user,2023-04-28,20,True
USR00053,timothy.jo,api_call,Email_Archive,medium,success,business_hours,2026-03-30 10:54:05,38,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Engineering,Engineer,user,2025-09-20,11,True
USR00077,neha.taylor,export_data,PROD_DB,high,success,business_hours,2026-03-30 10:54:05,50,MEDIUM,Sensitive resource (high)|High-risk action: export_data,1,Finance,Architect,power-user,2023-08-29,11,True
USR00060,vikram.gonzalez,login,Admin_Console,medium,success,business_hours,2026-03-30 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Sales,Developer,power-user,2022-06-14,4,True
USR00098,jason.white,export_data,SIEM,medium,success,night,2026-03-30 10:54:06,95,CRITICAL,Off-hours access (night)|Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: SIEM|Account inactive 52 days,1,Compliance,Lead,power-user,2023-04-03,52,True
USR00094,donald.schulz,export_data,File_Share,low,success,business_hours,2026-03-30 10:54:06,45,MEDIUM,High-risk action: export_data|Unapproved resource: File_Share,1,Sales,Officer,user,2024-01-04,28,True
USR00050,nisha.martinez,sql_query,PROD_DB,high,success,unusual_hours,2026-03-30 10:54:06,70,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,HR,Architect,user,2024-02-19,25,True
USR00077,neha.taylor,admin_operation,File_Share,low,success,business_hours,2026-03-31 10:54:05,40,MEDIUM,High-risk action: admin_operation|Unapproved resource: File_Share,1,Finance,Architect,power-user,2023-08-29,11,True
USR00092,charles.sullivan,login,PROD_DB,high,success,unusual_hours,2026-03-31 10:54:05,67,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,IT,Executive,user,2025-12-05,28,True
USR00079,varun.weber,export_data,File_Share,low,success,unusual_hours,2026-03-31 10:54:05,85,CRITICAL,Off-hours access (unusual_hours)|High-risk action: export_data|Unapproved resource: File_Share|Account inactive 52 days,1,Engineering,Engineer,user,2025-02-10,52,True
USR00096,edward.thomas,admin_operation,Data_Lake,medium,success,unusual_hours,2026-03-31 10:54:05,70,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Data_Lake,1,Operations,Officer,service-account,2023-04-08,24,True
USR00074,mark.he,export_data,Email_Archive,medium,success,business_hours,2026-03-31 10:54:05,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Email_Archive,1,Security,Officer,user,2022-03-26,0,True
USR00027,pooja.sullivan,login,SIEM,medium,success,business_hours,2026-03-31 10:54:05,7,LOW,Sensitive resource (medium)|Account inactive 34 days,0,Support,Lead,admin,2024-02-21,34,True
USR00044,pooja.mishra,admin_operation,HRIS,high,success,unusual_hours,2026-03-31 10:54:05,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: HRIS|Account inactive 59 days,1,Finance,Developer,admin,2023-11-18,59,True
USR00051,meera.quinn,export_data,Data_Lake,medium,success,business_hours,2026-03-31 10:54:05,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Data_Lake,1,Executive,Developer,user,2025-01-26,30,True
USR00090,neha.o'brien,sql_query,BI_Tool,low,success,night,2026-03-31 10:54:06,65,HIGH,Off-hours access (night)|Unapproved resource: BI_Tool|Account inactive 57 days,1,Finance,Officer,admin,2024-07-03,57,True
USR00087,aditya.taylor,export_data,PROD_DB,high,success,unusual_hours,2026-03-31 10:54:06,90,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: PROD_DB,1,Marketing,Manager,power-user,2023-04-29,28,True
USR00054,edward.smith,login,Data_Lake,medium,success,business_hours,2026-04-01 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Data_Lake,0,Support,Specialist,user,2023-07-28,12,True
USR00022,harsh.patel,api_call,Email_Archive,medium,success,unusual_hours,2026-04-01 10:54:05,78,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 52 days,1,Legal,Specialist,user,2025-04-22,52,True
USR00052,leila.sun,admin_operation,Customer_Vault,high,success,business_hours,2026-04-01 10:54:05,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action|Account inactive 53 days,1,Engineering,Administrator,user,2024-04-05,53,True
USR00024,nicholas.jackson,file_access,Email_Archive,medium,success,business_hours,2026-04-01 10:54:05,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 31 days,1,Compliance,Lead,user,2023-11-01,31,True
USR00061,sophia.hernandez,sql_query,Admin_Console,medium,success,unusual_hours,2026-04-01 10:54:06,75,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 35 days,1,Support,Developer,user,2023-04-13,35,True
USR00079,varun.weber,login,BI_Tool,low,success,business_hours,2026-04-01 10:54:06,42,MEDIUM,Unapproved resource: BI_Tool|Account inactive 52 days,1,Engineering,Engineer,user,2025-02-10,52,True
USR00045,stephen.kumar,admin_operation,BI_Tool,low,success,business_hours,2026-04-01 10:54:06,70,HIGH,High-risk action: admin_operation|Unapproved resource: BI_Tool|User privilege doing admin action,1,Security,Coordinator,user,2022-09-10,26,True
USR00061,sophia.hernandez,login,GL_System,high,success,business_hours,2026-04-01 10:54:06,67,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 35 days,1,Support,Developer,user,2023-04-13,35,True
USR00083,ryan.thomas,api_call,HRIS,high,success,business_hours,2026-04-02 10:54:05,53,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Marketing,Executive,service-account,2025-02-21,17,True
USR00085,varun.rao,api_call,Customer_Vault,high,success,business_hours,2026-04-02 10:54:05,73,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 44 days,1,Marketing,Developer,user,2022-07-24,44,True
USR00001,daniel.singh,api_call,Customer_Vault,high,success,night,2026-04-02 10:54:05,73,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Compliance,Lead,user,2024-04-04,20,True
USR00034,harsh.jones,admin_operation,SIEM,medium,success,unusual_hours,2026-04-02 10:54:05,90,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: SIEM|Account inactive 43 days,1,Operations,Specialist,service-account,2024-10-23,43,True
USR00079,varun.weber,admin_operation,File_Share,low,success,business_hours,2026-04-02 10:54:05,90,CRITICAL,High-risk action: admin_operation|Unapproved resource: File_Share|User privilege doing admin action|Account inactive 52 days,1,Engineering,Engineer,user,2025-02-10,52,True
USR00040,nicholas.romano,sql_query,SIEM,medium,success,business_hours,2026-04-02 10:54:06,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: SIEM|Account inactive 52 days,1,Security,Officer,power-user,2023-12-02,52,True
USR00066,ronald.martin,file_access,GL_System,high,success,business_hours,2026-04-02 10:54:06,50,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,Security,Specialist,user,2025-12-10,29,True
USR00065,timothy.xu,export_data,GL_System,high,success,night,2026-04-02 10:54:06,90,CRITICAL,Off-hours access (night)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System,1,Marketing,Architect,user,2023-02-03,6,True
USR00056,william.kumar,sql_query,File_Share,low,success,business_hours,2026-04-03 10:54:05,45,MEDIUM,Unapproved resource: File_Share|Account inactive 58 days,1,Compliance,Manager,user,2023-09-13,58,True
USR00011,maria.o'brien,api_call,File_Share,low,success,business_hours,2026-04-03 10:54:05,28,LOW,Unapproved resource: File_Share,0,Security,Administrator,user,2025-09-10,16,True
USR00081,isha.ghosh,export_data,Data_Lake,medium,success,business_hours,2026-04-03 10:54:05,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Data_Lake|Account inactive 44 days,1,IT,Manager,power-user,2025-12-26,44,True
USR00081,isha.ghosh,api_call,Admin_Console,medium,success,business_hours,2026-04-03 10:54:05,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 44 days,1,IT,Manager,power-user,2025-12-26,44,True
USR00047,george.clark,file_access,File_Share,low,success,business_hours,2026-04-03 10:54:05,45,MEDIUM,Unapproved resource: File_Share|Account inactive 55 days,1,Engineering,Lead,power-user,2024-04-12,55,True
USR00066,ronald.martin,login,Admin_Console,medium,success,business_hours,2026-04-03 10:54:05,32,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Security,Specialist,user,2025-12-10,29,True
USR00094,donald.schulz,api_call,Data_Lake,medium,success,business_hours,2026-04-03 10:54:05,38,LOW,Sensitive resource (medium)|Unapproved resource: Data_Lake,0,Sales,Officer,user,2024-01-04,28,True
USR00048,xiulan.colombo,login,Email_Archive,medium,success,unusual_hours,2026-04-03 10:54:05,72,HIGH,Off-hours access (unusual_hours)|Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00053,timothy.jo,admin_operation,GL_System,high,success,business_hours,2026-04-03 10:54:06,95,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: GL_System|User privilege doing admin action,1,Engineering,Engineer,user,2025-09-20,11,True
USR00035,nikhil.rao,admin_operation,GL_System,high,success,business_hours,2026-04-03 10:54:06,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: GL_System|Account inactive 56 days,1,Executive,Lead,admin,2025-07-05,56,True
USR00060,vikram.gonzalez,login,Customer_Vault,high,success,unusual_hours,2026-04-04 10:54:05,67,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Sales,Developer,power-user,2022-06-14,4,True
USR00048,xiulan.colombo,login,Email_Archive,medium,success,business_hours,2026-04-04 10:54:05,52,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00030,yuki.meyer,sql_query,Data_Lake,medium,success,night,2026-04-04 10:54:05,55,MEDIUM,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Data_Lake,1,Marketing,Manager,service-account,2025-04-07,24,True
USR00072,amitabh.park,export_data,GL_System,high,success,business_hours,2026-04-04 10:54:06,90,CRITICAL,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System|Account inactive 44 days,1,Legal,Analyst,user,2025-12-13,44,True
USR00071,richard.johnson,api_call,Customer_Vault,high,success,weekend,2026-04-04 10:54:06,53,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,HR,Administrator,user,2022-03-25,23,True
USR00042,kenneth.sanchez,admin_operation,PROD_DB,high,success,unusual_hours,2026-04-04 10:54:06,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: PROD_DB|User privilege doing admin action|Account inactive 46 days,1,Support,Engineer,user,2023-12-06,46,True
USR00056,william.kumar,login,File_Share,low,success,weekend,2026-04-04 10:54:06,42,MEDIUM,Unapproved resource: File_Share|Account inactive 58 days,1,Compliance,Manager,user,2023-09-13,58,True
USR00044,pooja.mishra,file_access,PROD_DB,high,success,business_hours,2026-04-04 10:54:06,70,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 59 days,1,Finance,Developer,admin,2023-11-18,59,True
USR00016,elena.dubois,api_call,File_Share,low,failure,business_hours,2026-04-05 10:54:05,63,MEDIUM,Unapproved resource: File_Share|Access attempt FAILED|Account inactive 32 days,1,IT,Specialist,user,2024-12-06,32,True
USR00098,jason.white,admin_operation,File_Share,low,success,business_hours,2026-04-05 10:54:05,60,MEDIUM,High-risk action: admin_operation|Unapproved resource: File_Share|Account inactive 52 days,1,Compliance,Lead,power-user,2023-04-03,52,True
USR00085,varun.rao,login,PROD_DB,high,success,business_hours,2026-04-05 10:54:05,67,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Account inactive 44 days,1,Marketing,Developer,user,2022-07-24,44,True
